Date,AGUAS-A.SN,ANDINA-B.SN,BCI.SN,BSANTANDER.SN,CAP.SN,CENCOMALLS.SN,CMPC.SN,ENELCHILE.SN,ENTEL.SN,FALABELLA.SN,ITAUCL.SN,MALLPLAZA.SN,PARAUCO.SN,RIPLEY.SN,SQM-B.SN
2020-02-17,208.6001434326172,1392.7064208984375,18912.1015625,28.52251625061035,3379.26611328125,1100.6846923828125,1822.030029296875,56.54404067993164,2480.311767578125,2850.490966796875,15471.0029296875,1333.8843994140625,1691.9061279296875,248.61329650878906,22655.4375
2020-02-18,208.67538452148438,1378.78125,18439.296875,27.625486373901367,3291.026123046875,1075.9140625,1764.47216796875,55.64980697631836,2452.146728515625,2819.72314453125,14938.80078125,1329.629150390625,1672.6878662109375,244.6490020751953,21861.8046875
2020-02-19,209.2772216796875,1399.3599853515625,17861.4296875,27.450454711914062,3228.93115234375,1097.540283203125,1726.729736328125,55.420711517333984,2412.26220703125,2786.241455078125,14728.39453125,1326.7042236328125,1675.1793212890625,244.62026977539062,22387.81640625
2020-02-20,207.5674285888672,1385.640869140625,17861.4296875,27.640071868896484,3333.51171875,1084.513427734375,1699.1773681640625,55.57589340209961,2375.824951171875,2759.09375,14439.603515625,1323.3358154296875,1670.018798828125,243.75686645507812,23984.3125
2020-02-21,202.4381103515625,1382.2108154296875,17808.37109375,27.997426986694336,3293.247802734375,1062.7587890625,1712.5760498046875,56.167137145996094,2480.459716796875,2732.851318359375,14563.3701171875,1314.2054443359375,1690.482421875,245.8865203857422,23486.904296875
2020-02-24,198.34146118164062,1351.8231201171875,17213.1640625,27.15874671936035,3143.959228515625,1047.9349365234375,1660.6800537109375,55.317230224609375,2383.45703125,2714.662353515625,14192.0673828125,1280.8765869140625,1654.8934326171875,241.20274353027344,22517.93359375
2020-02-25,196.2692108154297,1303.325439453125,16968.359375,26.815975189208984,3124.349853515625,1026.7581787109375,1616.332275390625,55.60544967651367,2362.97314453125,2637.834716796875,14068.2998046875,1280.8765869140625,1595.1038818359375,240.7279052734375,22221.70703125
2020-02-26,194.34060668945312,1359.57421875,16764.001953125,27.202497482299805,3075.32763671875,1014.2445678710938,1605.00927734375,54.689056396484375,2315.751953125,2551.86767578125,13614.4833984375,1243.55810546875,1552.57470703125,240.7279052734375,21457.607421875
2020-02-27,190.26446533203125,1383.92626953125,16809.705078125,26.85244369506836,3117.15966796875,1007.50634765625,1622.9368896484375,54.49689865112305,2277.344970703125,2511.237060546875,13408.2021484375,1240.6326904296875,1530.3316650390625,238.63421630859375,20856.841796875
2020-02-28,191.50238037109375,1354.7725830078125,16022.75,26.61177635192871,3026.305419921875,994.4794311523438,1556.88720703125,53.950008392333984,2119.58056640625,2461.376220703125,12380.9267578125,1232.03466796875,1494.742431640625,230.23081970214844,19800.203125
2020-03-02,185.34030151367188,1371.921875,16679.423828125,27.144153594970703,3182.52294921875,1002.1160888671875,1589.9122314453125,52.62712478637695,2210.871337890625,2637.834716796875,13292.6845703125,1241.0760498046875,1530.3316650390625,235.2239532470703,21225.0546875
2020-03-03,184.65638732910156,1381.5252685546875,16968.359375,27.297306060791016,3201.478515625,1007.8272094726562,1594.724365234375,52.989253997802734,2166.555419921875,2596.208984375,14018.7919921875,1254.2838134765625,1534.7801513671875,235.08006286621094,21409.6171875
2020-03-04,186.0926055908203,1423.3687744140625,17442.736328125,27.931787490844727,3167.8818359375,1013.2819213867188,1641.808349609375,53.91305160522461,2192.652587890625,2606.1630859375,13981.6611328125,1285.3084716796875,1534.7801513671875,235.08724975585938,22198.640625
2020-03-05,183.97247314453125,1454.3055419921875,17336.095703125,27.81510353088379,3072.059326171875,1010.0731811523438,1604.065673828125,53.49919891357422,2181.3271484375,2569.966064453125,13948.65625,1275.5577392578125,1508.0882568359375,230.12289428710938,21871.03515625
2020-03-06,182.60459899902344,1413.4908447265625,16868.546875,26.918075561523438,3091.341552734375,999.292236328125,1586.1380615234375,53.21096420288086,2159.218505859375,2463.2763671875,13490.7158203125,1271.0372314453125,1519.5657958984375,225.8564453125,20765.486328125
2020-03-09,177.1265106201172,1319.102294921875,16469.28515625,25.233415603637695,2940.026123046875,956.1685180664062,1486.1197509765625,51.73289108276367,2141.93505859375,2352.78564453125,12995.642578125,1232.123291015625,1482.286376953125,220.28773498535156,19140.38671875
2020-03-10,176.4494171142578,1354.909912109375,16601.671875,25.743921279907227,3023.69091796875,969.0030517578125,1509.7091064453125,51.72549819946289,2169.017333984375,2325.638671875,13119.41015625,1216.167724609375,1489.4041748046875,228.14434814453125,19397.8515625
2020-03-11,173.85055541992188,1365.06201171875,15970.7421875,25.525135040283203,2941.33349609375,949.1094970703125,1483.289306640625,51.70332336425781,2102.54345703125,2293.96630859375,12995.642578125,1187.8021240234375,1468.0506591796875,227.59751892089844,18458.4140625
2020-03-12,159.3516082763672,1285.353515625,14977.333984375,24.285341262817383,2712.5634765625,872.6802978515625,1415.3521728515625,49.47880554199219,1972.0579833984375,2190.8056640625,12376.8017578125,1141.7086181640625,1316.796875,203.26502990722656,17349.171875
2020-03-13,160.71942138671875,1320.40625,15234.7470703125,24.65727996826172,2810.60791015625,856.63720703125,1454.982177734375,50.624324798583984,1911.0001220703125,2162.7529296875,12500.5703125,1088.5233154296875,1316.796875,210.08563232421875,17256.892578125
2020-03-16,133.36293029785156,1100.9666748046875,13658.7392578125,21.514039993286133,2287.703857421875,711.6717529296875,1250.227783203125,44.34247589111328,1624.966064453125,1737.4417724609375,10314.1884765625,877.5553588867188,1005.3922119140625,173.50770568847656,14497.6337890625
2020-03-17,157.97694396972656,1224.43994140625,13973.94140625,22.644439697265625,2255.21875,635.9482421875,1293.726318359375,43.233909606933594,1637.7188720703125,1701.2452392578125,11139.32421875,824.3701782226562,943.111328125,165.0179443359375,14968.275390625
2020-03-18,152.2389373779297,1097.537353515625,12398.458984375,19.326173782348633,1634.79345703125,529.4286499023438,1155.870849609375,39.908226013183594,1447.65283203125,1519.26611328125,9076.4873046875,744.592529296875,822.9981079101562,153.36968994140625,12919.59765625
2020-03-19,157.3682861328125,1118.1162109375,12424.2001953125,21.368181228637695,1797.547119140625,573.2968139648438,1226.6385498046875,40.79507827758789,1491.9688720703125,1511.21240234375,9365.283203125,798.0523681640625,791.8576049804688,151.3048095703125,13714.154296875
2020-03-20,151.82859802246094,1090.6776123046875,13002.0712890625,22.535045623779297,1830.162841796875,654.5582885742188,1264.286865234375,40.57337188720703,1555.980712890625,1565.5074462890625,8465.88671875,803.9825439453125,809.6343383789062,143.89425659179688,12919.59765625
2020-03-23,138.21871948242188,1098.2232666015625,12345.3994140625,21.550504684448242,1698.7835693359375,650.643798828125,1207.767578125,39.16918182373047,1555.980712890625,1384.5240478515625,8787.689453125,798.48681640625,765.1658325195312,129.5048370361328,12828.236328125
2020-03-24,140.95436096191406,1083.818115234375,12266.0732421875,19.508493423461914,1830.162841796875,730.4741821289062,1253.5302734375,39.450016021728516,1575.6766357421875,1384.5240478515625,7446.8447265625,797.7776489257812,791.8576049804688,129.48326110839844,14534.5458984375
2020-03-25,150.4607391357422,1145.5545654296875,13291.00390625,20.864974975585938,2091.680419921875,704.548583984375,1349.302490234375,40.2038459777832,1663.81591796875,1429.7698974609375,8870.203125,836.4965209960938,840.7926025390625,124.08002471923828,16712.419921875
2020-03-26,157.64866638183594,1207.290771484375,14226.1005859375,21.149394989013672,2140.637451171875,736.0571899414062,1453.0948486328125,39.54609680175781,1698.7763671875,1430.6748046875,9901.6220703125,846.5307006835938,951.1187744140625,132.38272094726562,17072.326171875
2020-03-27,157.3066864013672,1207.290771484375,14762.9970703125,21.35359764099121,2091.614990234375,767.501708984375,1556.88720703125,39.686519622802734,1684.0040283203125,1438.819091796875,9443.671875,859.8270263671875,976.0313110351562,130.94378662109375,16154.111328125
2020-03-30,162.0872802734375,1186.712158203125,14604.3466796875,22.535045623779297,2287.703857421875,802.7965698242188,1641.808349609375,39.16918182373047,1734.721435546875,1498.5435791015625,9200.2568359375,901.4888305664062,987.5977172851562,130.43295288085938,17441.455078125
2020-03-31,172.34596252441406,1301.95361328125,15234.7470703125,24.066553115844727,2399.474609375,885.5787963867188,1725.7862548828125,42.8643913269043,1782.4842529296875,1706.6748046875,9154.875,966.1972045898438,1067.6732177734375,139.97314453125,18032.06640625
2020-04-01,170.63619995117188,1234.729248046875,14966.826171875,24.175949096679688,2366.1396484375,884.4237670898438,1641.808349609375,42.12535095214844,1944.9755859375,1646.949951171875,9489.0546875,950.241943359375,1049.8785400390625,143.89425659179688,16956.96875
2020-04-02,179.677490234375,1241.589111328125,15392.3486328125,25.816850662231445,2444.575439453125,915.6759033203125,1674.7391357421875,43.97295379638672,2023.7593994140625,1748.3912353515625,9612.82421875,997.2220458984375,1079.32861328125,154.68634033203125,17441.455078125
2020-04-03,174.46609497070312,1262.2364501953125,15990.638671875,25.743921279907227,2415.946044921875,877.1082763671875,1649.3570556640625,45.66536331176758,2156.214599609375,1744.681396484375,9612.82421875,1098.185302734375,1130.0430908203125,161.88104248046875,17176.603515625
2020-04-06,174.397705078125,1320.4744873046875,16251.7109375,26.473209381103516,2581.837158203125,904.8305053710938,1622.9368896484375,46.55959701538086,2191.175048828125,1808.025390625,10066.6484375,1074.1632080078125,1137.0718994140625,172.673095703125,17303.033203125
2020-04-07,175.7791748046875,1283.432373046875,16099.4189453125,26.239835739135742,2493.59765625,857.4072265625,1524.8057861328125,46.1900749206543,2042.9632568359375,1787.2122802734375,9819.109375,1079.4818115234375,1128.530517578125,169.0757598876953,17404.54296875
2020-04-08,172.2091827392578,1303.325439453125,15773.078125,25.561599731445312,2537.129150390625,904.0606079101562,1566.511962890625,46.55959701538086,2141.44287109375,1809.92578125,9860.365234375,1081.43212890625,1170.8817138671875,183.2781219482422,17721.07421875
2020-04-09,170.29420471191406,1276.5732421875,15884.576171875,25.743921279907227,2601.4462890625,936.9168090820312,1529.6185302734375,48.40720748901367,2190.633544921875,1900.3270263671875,9860.365234375,1082.3182373046875,1210.0296630859375,188.47987365722656,17809.6640625
2020-04-13,174.73963928222656,1307.44091796875,16099.4189453125,25.87519073486328,2564.84326171875,930.4996337890625,1575.6644287109375,48.754554748535156,2166.555419921875,1899.422119140625,10140.91015625,1099.16015625,1254.51611328125,190.6383056640625,17716.458984375
2020-04-14,177.2017364501953,1337.623779296875,16123.892578125,25.423036575317383,2594.975341796875,944.6174926757812,1612.0858154296875,48.81367874145508,2174.433837890625,2004.3924560546875,10355.4453125,1122.207275390625,1295.7103271484375,203.79745483398438,18087.43359375
2020-04-15,179.18508911132812,1279.3170166015625,15773.078125,24.496835708618164,2530.200927734375,946.542724609375,1580.4765625,50.10700225830078,2103.03564453125,1999.8681640625,9942.87890625,1087.6368408203125,1227.823974609375,205.04931640625,17533.740234375
2020-04-16,176.4494171142578,1290.2923583984375,15408.6669921875,23.34455680847168,2549.15576171875,917.6008911132812,1561.605224609375,48.148536682128906,2058.2275390625,1951.002197265625,9777.8515625,1090.4735107421875,1205.580810546875,199.97708129882812,16982.806640625
2020-04-17,177.8172607421875,1296.4658203125,15501.12890625,23.920696258544922,2581.837158203125,943.91162109375,1543.0169677734375,48.40720748901367,2122.2392578125,1990.818603515625,9942.87890625,975.0614624023438,1227.823974609375,195.77532958984375,17501.439453125
2020-04-20,177.80360412597656,1265.1861572265625,15391.8046875,23.293506622314453,2526.932373046875,940.4462280273438,1500.2734375,47.55730438232422,2097.619384765625,1945.3013916015625,9814.9833984375,1101.819580078125,1169.8140869140625,188.4871063232422,17210.75
2020-04-21,171.73043823242188,1217.58056640625,14649.92578125,22.680904388427734,2418.429931640625,929.2160034179688,1480.4586181640625,46.44873809814453,1994.7080078125,1868.655029296875,9447.796875,1090.2962646484375,1138.851318359375,178.7886199951172,16601.6875
2020-04-22,170.29420471191406,1202.489013671875,14685.8232421875,22.82676124572754,2418.429931640625,941.3448486328125,1486.1197509765625,46.034881591796875,2078.908203125,1855.0811767578125,9076.4873046875,1053.9527587890625,1158.42529296875,179.63038635253906,17339.9453125
2020-04-23,177.81040954589844,1212.0926513671875,15360.802734375,22.819467544555664,2565.496826171875,949.8795166015625,1564.435791015625,46.55959701538086,2176.452392578125,1884.9434814453125,9200.2568359375,1032.6788330078125,1167.32275390625,179.86782836914062,17207.056640625
2020-04-24,170.9781494140625,1176.4913330078125,14957.228515625,22.60068130493164,2490.329345703125,933.7080688476562,1608.78369140625,45.15542221069336,2146.908935546875,1877.7042236328125,9076.4873046875,1016.9005737304688,1156.6458740234375,174.0257110595703,16795.470703125
2020-04-27,178.5011749267578,1221.0103759765625,15773.078125,23.89881706237793,2582.4912109375,937.1094360351562,1679.5513916015625,47.010414123535156,2240.4150390625,1959.2373046875,9286.8955078125,1059.0054931640625,1239.568603515625,185.11996459960938,17404.54296875
2020-04-28,187.5972137451172,1262.1680908203125,16316.9775390625,25.10451889038086,2611.250732421875,952.5108032226562,1679.5513916015625,48.19287872314453,2336.43310546875,2008.91748046875,9489.0546875,1091.0108642578125,1286.54638671875,187.05532836914062,18179.720703125
2020-04-29,191.49549865722656,1337.554931640625,17064.83984375,26.535850524902344,2679.882080078125,943.9755859375,1711.5382080078125,50.23263168334961,2481.690673828125,2114.792236328125,9777.8515625,1133.66357421875,1312.348388671875,193.39389038085938,18087.43359375
2020-04-30,191.49549865722656,1367.8057861328125,16859.791015625,26.865581512451172,2663.541259765625,949.751220703125,1698.3282470703125,50.247413635253906,2486.61474609375,2063.212158203125,9748.97265625,1079.33740234375,1268.0904541015625,187.0625457763672,18318.140625
2020-05-04,189.65577697753906,1342.42529296875,15936.248046875,25.868892669677734,2610.5966796875,994.671875,1641.808349609375,46.78131103515625,2353.666748046875,2049.638427734375,9365.283203125,1043.41943359375,1253.51904296875,177.7022247314453,17090.998046875
2020-05-05,192.50767517089844,1354.086669921875,15906.333984375,26.64826011657715,2614.51904296875,1008.7897338867188,1670.1156005859375,45.96836853027344,2476.76708984375,2158.228759765625,9645.8291015625,1104.480224609375,1303.11669921875,182.8032684326172,17175.900390625
2020-05-06,192.5487060546875,1389.07080078125,15721.4091796875,27.150348663330078,2598.177978515625,997.4849853515625,1699.271728515625,46.55959701538086,2609.714111328125,2230.622314453125,9654.0810546875,1141.2958984375,1312.348388671875,182.738525390625,17109.458984375
2020-05-07,188.08277893066406,1382.2108154296875,16209.828125,26.963001251220703,2666.15576171875,974.2102661132812,1755.03662109375,46.63350296020508,2622.02392578125,2295.77587890625,9571.568359375,1194.2752685546875,1352.98583984375,180.22756958007812,17460.134765625
2020-05-08,181.38729858398438,1330.7640380859375,15609.9091796875,25.20193862915039,2647.200439453125,937.6358032226562,1622.5810546875,43.9803466796875,2418.663818359375,2192.748779296875,9324.02734375,1167.3365478515625,1289.7215576171875,172.60116577148438,17090.998046875
2020-05-11,179.86898803710938,1317.4561767578125,15386.9111328125,24.68486213684082,2628.57177734375,977.5353393554688,1627.0279541015625,44.93370819091797,2486.61474609375,2188.18994140625,8993.9736328125,1149.3778076171875,1289.26904296875,167.70877075195312,17617.01953125
2020-05-12,178.84312438964844,1299.8956298828125,15229.1787109375,24.092845916748047,2634.1279296875,997.4849853515625,1594.1976318359375,44.42376708984375,2390.596435546875,2169.04345703125,8960.9677734375,1149.64697265625,1239.8524169921875,158.64341735839844,17072.544921875
2020-05-13,167.55857849121094,1269.027587890625,14609.6796875,23.08116912841797,2508.957763671875,930.9862060546875,1604.794189453125,45.081512451171875,2353.174560546875,2037.7518310546875,8416.3779296875,1092.267822265625,1182.0185546875,143.89425659179688,16608.361328125
2020-05-14,168.92637634277344,1303.325439453125,14848.44921875,23.89800262451172,2549.15576171875,937.6358032226562,1627.3116455078125,45.36974334716797,2412.26220703125,2005.8404541015625,8581.40625,1057.78662109375,1176.5880126953125,145.32601928710938,16887.974609375
2020-05-15,165.8693084716797,1303.325439453125,14528.6357421875,23.530803680419922,2614.51904296875,930.9862060546875,1585.6826171875,45.6579704284668,2379.27197265625,1937.09521484375,8267.8544921875,1032.6439208984375,1176.5880126953125,150.29754638671875,16840.912109375
2020-05-18,174.3292999267578,1365.06201171875,15337.95703125,24.512502670288086,2735.440673828125,1007.4599609375,1674.6171875,46.1900749206543,2511.234130859375,2006.0230712890625,8300.859375,1078.4393310546875,1204.4642333984375,156.9382781982422,17650.2421875
2020-05-19,171.6620330810547,1317.044677734375,15218.2998046875,23.890506744384766,2934.797119140625,1030.7344970703125,1671.7789306640625,46.18268966674805,2493.015380859375,1929.2542724609375,8210.095703125,1063.712890625,1226.3668212890625,155.47055053710938,17810.818359375
2020-05-20,174.8080596923828,1330.078125,15074.16796875,24.040390014648438,3084.478515625,1054.0091552734375,1683.983642578125,46.43396759033203,2486.41357421875,1992.164794921875,8057.44482421875,1059.8519287109375,1259.0399169921875,164.03944396972656,17487.8203125
2020-05-22,171.73043823242188,1307.8529052734375,14692.3505859375,23.987930297851562,3202.785888671875,1056.4697265625,1625.41943359375,45.82276916503906,2501.14111328125,1965.9976806640625,7838.78369140625,1099.09228515625,1274.33544921875,166.2646484375,17201.740234375
2020-05-25,172.24337768554688,1323.173828125,14956.1396484375,24.699846267700195,3398.87451171875,1063.98388671875,1651.9105224609375,47.58427047729492,2569.700439453125,1969.3709716796875,8003.8115234375,1132.7655029296875,1303.2977294921875,172.02716064453125,17580.109375
2020-05-26,170.9781494140625,1337.101806640625,14761.970703125,24.939655303955078,3268.1484375,1037.118408203125,1641.503173828125,48.292022705078125,2590.013916015625,1869.0789794921875,8003.8115234375,1163.7447509765625,1310.5382080078125,169.60401916503906,18193.794921875
2020-05-27,172.2091827392578,1357.9942626953125,15440.7578125,25.70402717590332,3202.785888671875,980.1954345703125,1636.772705078125,47.9696044921875,2639.783447265625,1840.5413818359375,8045.06787109375,1113.45947265625,1293.2513427734375,167.31719970703125,19009.587890625
2020-05-28,164.993896484375,1341.2803955078125,14902.2958984375,24.242721557617188,3382.53369140625,1010.784912109375,1588.61572265625,46.711387634277344,2524.045166015625,1714.9940185546875,7962.5546875,1077.0028076171875,1249.0841064453125,158.2607421875,18733.654296875
2020-05-29,160.787841796875,1337.79833984375,14739.6689453125,24.430068969726562,3402.142333984375,914.361328125,1542.16162109375,47.17535400390625,2590.013916015625,1700.406005859375,7673.7568359375,1005.7055053710938,1221.841552734375,158.2607421875,18132.892578125
2020-06-01,166.1907501220703,1309.2454833984375,14902.2958984375,24.205249786376953,3496.9189453125,891.0865478515625,1551.623046875,46.79001998901367,2590.013916015625,1730.9495849609375,7702.63671875,1044.5867919921875,1255.9625244140625,155.6785888671875,18298.07421875
2020-06-02,171.25169372558594,1344.0660400390625,14957.228515625,24.722332000732422,3617.84033203125,917.6861572265625,1573.3831787109375,47.18321990966797,2539.178955078125,1809.8154296875,8045.06787109375,1041.53369140625,1281.5760498046875,159.01797485351562,18862.85546875
2020-06-03,177.8172607421875,1344.0660400390625,15446.73828125,25.08953094482422,3562.28125,959.647216796875,1603.6588134765625,48.20552444458008,2589.50634765625,1869.0789794921875,8705.17578125,1058.4150390625,1287.911376953125,172.7238006591797,19241.21875
2020-06-04,183.28854370117188,1323.173828125,15609.9091796875,25.726511001586914,3496.9189453125,997.4849853515625,1598.92822265625,48.75599670410156,2640.291015625,1922.0513916015625,8952.716796875,1060.48046875,1283.3861083984375,179.463134765625,19278.13671875
2020-06-05,188.10330200195312,1364.958251953125,16244.638671875,27.27774429321289,3529.599853515625,994.0936279296875,1634.7860107421875,51.10728454589844,2741.352294921875,2124.36767578125,9654.0810546875,1144.079833984375,1289.7215576171875,188.3984375,20090.23046875
